index,index,lat,longi,x,y,z
52,53,28.5145169,76.9714914,23.514659881591797,0.8649067878723141,52.80860900878906
53,54,28.5145169,76.9714914,8.261146545410156,-3.39842414855957,25.58806037902832
54,55,28.5145169,76.9714914,-10.254119873046875,-2.138031482696533,-23.707435607910156
55,56,28.5145169,76.9714914,-10.254119873046875,-2.138031482696533,-23.707435607910156
56,57,28.5145158,76.9714924,-0.24846124649047802,-2.882140636444092,-3.224334716796875
57,58,28.5145158,76.9714924,-1.131357192993164,5.350512504577637,-2.964866638183593
58,59,28.5145158,76.9714924,18.216638565063477,4.230661869049072,46.09584045410156
59,60,28.5145172,76.9714914,-14.788349151611328,-2.192031383514404,-32.391841888427734
60,61,28.5145172,76.9714914,-14.788349151611328,-2.192031383514404,-32.391841888427734
61,62,28.5145172,76.9714914,29.9836368560791,-5.394514083862305,46.747501373291016
62,63,28.5145172,76.9714914,-16.098133087158203,-2.70305585861206,-33.750343322753906
63,64,28.5145186,76.9714901,30.54288673400879,-6.128597259521484,60.237037658691406
64,65,28.5145186,76.9714901,-13.061371803283691,-1.28749418258667,-31.141162872314453
65,66,28.5145186,76.9714901,17.039085388183594,-6.787989616394043,40.08600616455078
66,67,28.5145186,76.9714901,-9.297680854797363,-0.785202980041503,-29.089073181152344
67,68,28.5145186,76.9714901,-9.823116302490234,1.243209838867187,-21.768083572387695
68,69,28.5145186,76.9714901,-9.823116302490234,1.243209838867187,-21.768083572387695
69,70,28.5145186,76.9714901,8.437034606933594,2.281351089477539,24.615692138671875
70,71,28.5145212,76.9714907,-2.040539264678955,7.305777549743652,3.573541641235351
71,72,28.5145186,76.9714889,1.548683643341064,-0.5571880340576171,1.5171546936035152
72,73,28.5145186,76.9714889,1.548683643341064,-0.5571880340576171,1.5171546936035152
73,74,28.5145186,76.9714889,-2.889396667480468,-0.15230083465576102,-7.639298439025879
74,75,28.5145186,76.9714889,6.836141586303711,-1.714756488800048,31.911422729492188
75,76,28.5145186,76.9714889,-7.181433200836182,-0.811189413070678,-23.176544189453125
76,77,28.5145186,76.9714889,17.11764144897461,-2.012021064758301,48.692874908447266
77,78,28.5145186,76.9714889,-8.162163734436035,-4.192549228668213,-18.328155517578125
78,79,28.5145186,76.9714889,14.645408630371094,-0.040429115295410004,43.557010650634766
79,80,28.5145186,76.9714889,-4.620847702026367,-2.253563642501831,-23.673118591308594
80,81,28.5145186,76.9714889,7.255373477935791,-3.226198196411133,12.390326499938965
81,82,28.5145186,76.9714889,-7.062441825866699,2.477389574050903,-20.154499053955078
82,83,28.5145186,76.9714889,-5.4377851486206055,1.50104534626007,-20.696887969970703
83,84,28.5145186,76.9714889,-5.4377851486206055,1.50104534626007,-20.696887969970703
84,85,28.5145186,76.9714889,-5.4377851486206055,1.50104534626007,-20.696887969970703
85,86,28.5145186,76.9714889,1.258520126342773,6.869386672973633,18.53797149658203
86,87,28.5145186,76.9714889,12.749774932861328,3.856454610824585,46.01388931274414
87,88,28.5145186,76.9714889,12.749774932861328,3.856454610824585,46.01388931274414
88,89,28.5145186,76.9714889,-14.699996948242188,-4.783270359039307,-25.881044387817383
89,90,28.5145188,76.9714889,-8.096906661987305,-1.9253830909729,-28.75888442993164
90,91,28.5145191,76.9714888,6.100674152374268,-2.472413063049316,8.71220874786377
91,92,28.5145191,76.9714888,-12.131444931030273,0.7730247974395751,-26.756412506103516
92,93,28.5145191,76.9714888,3.511607646942138,-0.759917736053466,1.475307464599609
93,94,28.5145191,76.9714888,-7.61739444732666,2.69170594215393,-15.714090347290039
94,95,28.5145191,76.9714888,-4.7110795974731445,-0.090514659881591,-9.879613876342773
95,96,28.5145191,76.9714888,4.763139724731445,3.932175397872925,31.35751724243164
96,97,28.5145191,76.9714888,4.763139724731445,3.932175397872925,31.35751724243164
97,98,28.514519,76.9714885,21.228378295898438,3.268370628356933,39.35448455810547
98,99,28.514519,76.9714885,-11.027355194091797,-3.300779581069946,-28.69304084777832
99,100,28.5145184,76.9714876,8.50275993347168,0.35947370529174805,10.317176818847656
100,101,28.5145184,76.9714876,-7.158633232116699,3.133455276489258,-24.616554260253906
101,102,28.5145184,76.9714876,-7.158633232116699,3.133455276489258,-24.616554260253906
102,103,28.5145167,76.9714874,15.912559509277344,6.458127975463867,43.83203887939453
103,104,28.5145167,76.9714874,-21.275346755981445,-7.265436172485352,-37.830501556396484
104,105,28.5145167,76.9714874,-21.275346755981445,-7.265436172485352,-37.830501556396484
105,106,28.5145167,76.9714874,-13.63487720489502,-5.430239677429199,-31.87122917175293
106,107,28.5145167,76.9714874,-13.63487720489502,-5.430239677429199,-31.87122917175293
107,108,28.5145167,76.9714874,11.95677661895752,0.059861183166503004,14.465906143188477
108,109,28.5145167,76.9714874,-13.30052375793457,-1.8032476902008052,-26.957096099853516
109,110,28.5145155,76.9714873,0.636249065399169,-1.045571327209472,-2.170404434204101
110,111,28.514513,76.9714875,-0.090137481689453,-2.399173736572265,-3.287799835205078
111,112,28.514513,76.9714875,7.089435577392578,9.032079696655273,27.87232208251953
112,113,28.514513,76.9714875,7.089435577392578,9.032079696655273,27.87232208251953
113,114,28.514513,76.9714875,26.2661190032959,6.849871635437012,44.550819396972656
114,115,28.5145106,76.9714877,-10.939471244812012,-2.832770824432373,-21.433380126953125
115,116,28.5145106,76.9714877,-10.939471244812012,-2.832770824432373,-21.433380126953125
116,117,28.5145106,76.9714877,-10.939471244812012,-2.832770824432373,-21.433380126953125
117,118,28.5145106,76.9714877,-10.939471244812012,-2.832770824432373,-21.433380126953125
118,119,28.5145106,76.9714877,-2.494499206542968,0.8736460208892821,11.955175399780273
119,120,28.5145106,76.9714877,1.411047935485839,-0.30532193183898904,1.8706083297729492
120,121,28.5145106,76.9714877,-1.130931854248046,1.261541485786438,-3.723387241363525
121,122,28.5145106,76.9714877,-1.130931854248046,1.261541485786438,-3.723387241363525
122,123,28.5145106,76.9714877,-0.593612909317016,1.773545265197754,-3.058729410171509
123,124,28.5145106,76.9714877,0.5691922903060911,-2.991388797760009,1.320510387420654
124,125,28.5145106,76.9714877,-0.455108404159545,-1.41066300868988,0.376310348510742
125,126,28.5145043,76.9714887,1.5842580795288081,-0.078880906105041,-0.0038251876831050004
126,127,28.5145043,76.9714887,1.5842580795288081,-0.078880906105041,-0.0038251876831050004
127,128,28.5145043,76.9714887,-1.158966779708862,0.34011074900627103,0.7857694625854491
